Timestamp;Temperature;Relative Humidity;Atmospheric Pressure (red.);Atmospheric Pressure (Station Level);Precipitation
1446952281.0;13.6;94;1027.1;1002.1;0.0
1446955890.0;14.2;90;1027.4;1002.5;0.0
1446959518.0;16.7;78;1026.6;1001.9;0.0
1446963079.0;16.8;78;1027.1;1002.4;0.0
1446966683.0;17.1;70;1027.3;1002.6;0.0
1446970286.0;18.8;65;1027.9;1003.4;0.0
1446973879.0;19.6;63;1028.3;1003.8;0.0
1446977487.0;20.0;62;1028.4;1004.0;0.0
1446981117.0;20.2;62;1028.3;1003.9;0.0
1446984737.0;20.5;59;1027.9;1003.5;0.0
1446988320.0;19.8;64;1028.0;1003.5;0.0
1446991945.0;19.1;66;1027.8;1003.3;0.0
1446995500.0;17.2;75;1028.0;1003.3;0.0
1446999115.0;16.1;80;1028.2;1003.4;0.0
1447002725.0;15.4;83;1028.2;1003.4;0.0
1447006333.0;13.5;90;1028.0;1003.0;0.0
1447009887.0;12.2;92;1027.9;1002.8;0.0
1447013500.0;11.0;94;1027.7;1002.5;0.0
1447017128.0;10.8;93;1027.4;1002.2;0.0
1447020728.0;10.1;95;1026.8;1001.5;0.0
1447024332.0;9.6;96;1026.3;1001.0;0.0
1447027928.0;9.4;97;1025.6;1000.3;0.0
1447031532.0;9.0;98;1025.0;999.7;0.0
1447035136.0;9.0;98;1024.7;999.4;0.0
1447038738.0;8.9;98;1024.0;998.7;0.0
1447042313.0;8.7;100;1023.8;998.5;0.0
1447045915.0;8.6;100;1023.6;998.3;0.0
1447049554.0;9.0;100;1023.5;998.2;0.0
1447053149.0;9.3;100;1023.7;998.4;0.0
1447056711.0;16.5;68;1022.8;998.2;0.0
1447060333.0;17.9;61;1022.3;997.8;0.0
1447063910.0;17.1;60;1022.0;997.4;0.0
1447067525.0;17.0;62;1022.0;997.4;0.0
1447071103.0;15.8;75;1022.3;997.6;0.2
1447074735.0;16.4;68;1022.3;997.7;0.0
1447078335.0;16.4;70;1022.8;998.2;0.0
1447081885.0;15.9;72;1022.8;998.1;0.0
1447085542.0;15.8;72;1022.8;998.1;0.0
1447089140.0;15.8;71;1023.0;998.3;0.0
1447092764.0;17.3;66;1022.9;998.3;0.0
1447096289.0;16.9;66;1022.7;998.1;0.0
1447099954.0;16.8;67;1023.4;998.8;0.0
1447103537.0;16.8;65;1023.0;998.4;0.0
1447107144.0;16.3;68;1023.1;998.5;0.0
1447110678.0;16.3;64;1022.9;998.3;0.0
1447114318.0;15.7;72;1023.5;998.8;0.0
1447117885.0;15.8;69;1023.0;998.3;0.0
1447121481.0;15.8;66;1022.6;997.9;0.0
1447125071.0;15.9;64;1022.3;997.6;0.0
1447128677.0;16.0;65;1022.1;997.4;0.0
1447132342.0;16.0;62;1021.1;996.5;0.0
1447135926.0;15.9;57;1020.8;996.2;0.0
1447139497.0;16.2;54;1020.8;996.2;0.0
1447143083.0;16.8;52;1020.9;996.3;0.0
1447146727.0;17.5;50;1020.7;996.2;0.0
1447150341.0;18.1;47;1021.2;996.7;0.0
1447153910.0;18.6;49;1021.1;996.7;0.0
1447157515.0;18.5;50;1021.0;996.6;0.0
1447161118.0;18.3;50;1020.3;995.9;0.0
1447164690.0;18.7;49;1020.1;995.7;0.0
1447168329.0;17.9;52;1020.7;996.2;0.0
1447171883.0;17.5;52;1020.7;996.2;0.0
1447175525.0;17.5;54;1021.1;996.6;0.0
1447179142.0;18.1;49;1021.2;996.7;0.0
1447182747.0;18.1;50;1021.0;996.5;0.0
1447186316.0;17.6;54;1021.4;996.9;0.0
1447189892.0;17.8;53;1021.8;997.3;0.0
1447193516.0;17.8;55;1021.4;996.9;0.0
1447197094.0;17.5;57;1021.4;996.9;0.0
1447200724.0;17.9;59;1021.4;996.9;0.0
1447204353.0;16.7;59;1021.8;997.2;0.0
1447207914.0;15.8;62;1021.6;996.9;0.0
1447211523.0;16.1;65;1021.4;996.8;0.0
1447215083.0;16.1;64;1021.5;996.9;0.0
1447218730.0;16.1;60;1021.8;997.2;0.0
1447222278.0;15.4;62;1022.5;997.8;0.0
1447225961.0;15.5;65;1022.9;998.2;0.0
1447229480.0;16.0;63;1023.4;998.7;0.0
1447233126.0;16.1;66;1023.9;999.2;0.0
1447236692.0;16.9;66;1024.0;999.4;0.0
1447240291.0;18.9;61;1023.8;999.4;0.0
1447243950.0;18.5;62;1023.6;999.1;0.0
1447247485.0;18.9;62;1023.5;999.1;0.0
1447251133.0;17.9;65;1023.3;998.8;0.0
1447254705.0;17.0;68;1023.5;998.9;0.0
1447258336.0;16.2;71;1023.7;999.0;0.0
1447261911.0;15.7;73;1023.8;999.1;0.0
1447265487.0;15.5;73;1024.2;999.5;0.0
1447269133.0;15.0;75;1024.2;999.4;0.0
1447272708.0;13.6;80;1024.6;999.7;0.0
1447276328.0;12.9;80;1025.0;1000.0;0.0
1447279910.0;12.6;83;1025.0;1000.0;0.0
1447283519.0;13.8;77;1024.9;1000.0;0.0
1447287109.0;12.2;84;1024.9;999.9;0.0
1447290750.0;12.3;84;1025.0;1000.0;0.0
1447294282.0;11.2;89;1025.0;999.9;0.0
1447297939.0;10.7;91;1025.1;999.9;0.0
1447301495.0;11.4;89;1025.1;1000.0;0.0
1447305153.0;11.1;88;1025.1;1000.0;0.0
1447308733.0;10.8;84;1025.6;1000.4;0.0
1447312286.0;12.6;74;1026.0;1001.0;0.0
1447315942.0;13.6;65;1026.1;1001.1;0.0
1447319501.0;14.7;58;1026.2;1001.3;0.0
1447323120.0;14.6;57;1026.5;1001.6;0.0
1447326746.0;14.0;60;1027.2;1002.2;0.0
1447330302.0;14.6;60;1027.5;1002.6;0.0
1447333925.0;13.2;64;1027.6;1002.6;0.0
1447337525.0;12.7;64;1027.3;1002.2;0.0
1447341153.0;12.2;66;1027.9;1002.8;0.0
1447344701.0;11.3;69;1028.6;1003.4;0.0
1447348324.0;10.6;72;1029.3;1004.0;0.0
1447351906.0;10.0;75;1029.5;1004.1;0.0
1447355494.0;9.5;78;1029.4;1004.0;0.0
1447359104.0;8.7;82;1029.3;1003.8;0.0
1447362708.0;7.2;88;1029.1;1003.5;0.0
1447366340.0;6.8;89;1029.2;1003.5;0.0
1447369925.0;6.3;91;1029.2;1003.5;0.0
1447373540.0;6.4;90;1029.0;1003.3;0.0
1447377102.0;5.7;92;1028.6;1002.9;0.0
1447380738.0;5.5;93;1027.9;1002.2;0.0
1447384280.0;4.9;94;1027.3;1001.5;0.0
1447387898.0;4.7;96;1027.1;1001.3;0.0
1447391538.0;4.9;96;1027.0;1001.2;0.0
1447395080.0;4.7;96;1026.9;1001.1;0.0
1447398720.0;5.2;95;1027.2;1001.4;0.0
1447402337.0;7.3;88;1027.1;1001.5;0.0
1447405908.0;8.2;83;1027.1;1001.6;0.0
1447409493.0;9.3;79;1027.1;1001.7;0.0
1447413117.0;10.4;75;1026.6;1001.3;0.0
1447416704.0;10.7;76;1026.2;1001.0;0.0
1447420288.0;12.0;72;1025.5;1000.4;0.0
1447423894.0;11.8;72;1025.5;1000.4;0.0
1447427517.0;11.1;77;1025.5;1000.3;0.0
1447431147.0;10.2;80;1025.3;1000.1;0.0
1447434714.0;9.8;82;1024.9;999.6;0.0
1447438328.0;10.0;80;1025.0;999.7;0.0
1447441883.0;10.0;75;1024.8;999.5;0.0
1447445552.0;11.1;70;1024.6;999.4;0.0
1447449122.0;10.4;74;1024.9;999.7;0.0
1447452697.0;11.1;73;1024.7;999.5;0.0
1447456315.0;11.3;72;1024.1;999.0;0.0
1447459932.0;12.5;66;1023.9;998.9;0.0
1447463513.0;12.9;65;1024.0;999.0;0.0
1447467136.0;12.0;78;1023.9;998.9;0.1
1447470730.0;12.0;75;1023.7;998.7;0.0
1447474299.0;11.4;70;1025.3;1000.2;0.2
1447477891.0;10.8;67;1026.2;1001.0;0.0
1447481549.0;10.6;74;1026.9;1001.6;0.0
1447485121.0;10.5;60;1027.4;1002.1;0.0
1447488683.0;10.4;50;1027.6;1002.3;0.0
1447492345.0;11.1;55;1027.4;1002.2;0.0
1447495951.0;11.7;48;1027.5;1002.3;0.0
1447499495.0;12.4;46;1027.0;1001.9;0.0
1447503141.0;12.5;46;1026.7;1001.6;0.0
1447506688.0;12.3;48;1026.3;1001.2;0.0
1447510352.0;11.6;50;1026.2;1001.0;0.0
1447513889.0;10.8;53;1026.2;1001.0;0.0
1447517545.0;9.9;60;1026.1;1000.8;0.0
1447521102.0;10.2;60;1026.0;1000.7;0.0
1447524688.0;10.4;58;1025.6;1000.3;0.0
1447528352.0;10.3;58;1025.5;1000.2;0.0
1447531931.0;10.2;57;1025.4;1000.1;0.0
1447535535.0;10.2;56;1025.2;999.9;0.0
1447539088.0;9.9;58;1024.7;999.4;0.0
1447542709.0;9.6;59;1023.8;998.5;0.0
1447546302.0;9.2;60;1023.3;998.0;0.0
1447549872.0;9.0;62;1022.3;997.0;0.0
1447553548.0;8.6;66;1021.6;996.3;0.0
1447557110.0;8.8;68;1020.9;995.6;0.1
1447560734.0;8.7;72;1020.2;994.9;0.0
1447564339.0;9.2;73;1019.5;994.3;0.0
1447567937.0;8.6;81;1018.8;993.6;0.2
1447571519.0;9.4;77;1017.8;992.7;0.0
1447575135.0;8.9;88;1017.1;991.9;0.9
1447578733.0;9.7;83;1016.5;991.4;0.3
1447582294.0;10.2;83;1014.9;989.9;0.3
1447585954.0;9.4;86;1013.8;988.8;1.3
1447589545.0;9.3;89;1013.0;988.0;2.0
1447593141.0;9.9;87;1012.1;987.2;0.8
1447596697.0;10.8;80;1011.9;987.0;0.0
1447600287.0;12.1;74;1010.8;986.1;0.0
1447603937.0;13.1;67;1010.2;985.6;0.0
1447607559.0;14.0;61;1010.1;985.6;0.0
1447611148.0;12.2;81;1011.2;986.5;0.8
1447614742.0;12.3;81;1011.0;986.3;0.8
1447618332.0;12.2;85;1011.5;986.8;1.4
1447621882.0;13.6;76;1011.7;987.1;0.6
1447625545.0;13.8;74;1012.0;987.4;0.4
1447629104.0;14.4;68;1012.6;988.0;0.0
1447632721.0;14.5;65;1012.7;988.1;0.0
1447636342.0;14.6;63;1012.8;988.2;0.0
1447639940.0;14.3;64;1013.7;989.1;0.0
1447643500.0;13.7;69;1014.2;989.5;0.0
1447647102.0;12.8;74;1014.3;989.6;0.2
1447650677.0;13.7;68;1014.6;989.9;0.0
1447654293.0;14.0;63;1015.2;990.5;0.0
1447657953.0;14.0;61;1015.8;991.1;0.0
1447661499.0;14.6;58;1016.1;991.5;0.0
1447665142.0;15.5;53;1016.1;991.5;0.0
1447668733.0;16.0;51;1016.0;991.5;0.0
1447672328.0;15.2;56;1016.0;991.4;0.0
1447675884.0;16.5;49;1015.7;991.2;0.0
1447679501.0;16.9;46;1015.2;990.8;0.0
1447683131.0;16.3;48;1015.5;991.0;0.0
1447686755.0;15.2;49;1015.6;991.0;0.0
1447690338.0;13.0;56;1015.8;991.0;0.0
1447693916.0;12.0;61;1016.0;991.1;0.0
1447697551.0;10.8;70;1016.2;991.2;0.0
1447701107.0;10.4;75;1016.3;991.3;0.0
1447704733.0;10.9;75;1016.4;991.4;0.0
1447708326.0;11.0;77;1016.5;991.5;0.0
1447711952.0;14.7;59;1015.9;991.3;0.0
1447715535.0;16.0;53;1016.1;991.6;0.0
1447719302.0;15.8;52;1016.0;991.5;0.0
1447722901.0;15.4;51;1015.9;991.3;0.0
1447726502.0;15.3;49;1016.1;991.5;0.0
1447730102.0;14.6;51;1016.4;991.7;0.0
1447733702.0;14.2;53;1016.4;991.7;0.0
1447737302.0;13.9;54;1015.9;991.2;0.0
1447740902.0;14.2;52;1015.5;990.8;0.0
1447744503.0;14.6;49;1015.4;990.8;0.0
1447748101.0;14.7;48;1015.6;991.0;0.0
1447751702.0;15.5;43;1015.9;991.3;0.0
1447755301.0;15.5;44;1015.9;991.3;0.0
1447758902.0;15.6;46;1015.4;990.8;0.0
1447762502.0;16.5;43;1014.9;990.4;0.0
1447766102.0;17.1;45;1014.4;990.0;0.0
1447769702.0;16.6;48;1014.4;990.0;0.0
1447773303.0;15.7;53;1014.7;990.2;0.0
1447776902.0;14.6;60;1015.2;990.6;0.0
1447780502.0;14.2;65;1015.2;990.6;0.0
1447784102.0;14.4;67;1015.7;991.1;0.0
1447787702.0;14.6;68;1015.6;991.0;0.0
1447791303.0;14.9;68;1015.2;990.6;0.0
1447794902.0;13.9;72;1015.2;990.5;0.0
1447798502.0;14.4;69;1015.0;990.4;0.0
1447802102.0;14.1;70;1014.1;989.5;0.0
1447805702.0;13.5;73;1014.0;989.3;0.0
1447809303.0;16.1;64;1013.3;988.9;0.0
1447812903.0;15.6;65;1012.9;988.4;0.0
1447816502.0;15.7;67;1011.7;987.3;0.1
1447820102.0;14.7;71;1011.1;986.6;0.0
1447823703.0;16.2;61;1010.5;986.1;0.0
1447827303.0;16.3;60;1010.7;986.3;0.0
1447830902.0;16.6;58;1011.5;987.1;0.0
1447834503.0;17.9;53;1012.1;987.8;0.0
1447838102.0;18.9;46;1012.1;987.9;0.0
1447841702.0;19.1;44;1012.5;988.3;0.0
1447845302.0;19.1;42;1013.4;989.2;0.0
1447848902.0;19.2;42;1014.3;990.1;0.0
1447852503.0;19.2;39;1014.7;990.5;0.0
1447856103.0;18.3;40;1015.1;990.8;0.0
1447859702.0;17.2;46;1015.9;991.5;0.0
1447863303.0;16.5;48;1016.6;992.1;0.0
1447866902.0;15.7;51;1017.3;992.7;0.0
1447870501.0;14.0;57;1018.4;993.6;0.0
1447874102.0;12.2;66;1019.0;994.1;0.0
1447877703.0;11.7;69;1019.6;994.6;0.0
1447881303.0;13.3;61;1018.7;993.9;0.0
1447884902.0;13.5;60;1018.5;993.7;0.0
1447888503.0;13.4;60;1018.6;993.8;0.0
1447892102.0;13.1;62;1018.8;994.0;0.0
1447895702.0;13.6;59;1018.3;993.5;0.0
1447899302.0;14.4;55;1017.7;993.0;0.0
1447902902.0;14.4;48;1017.3;992.6;0.0
1447906502.0;14.6;42;1017.5;992.8;0.0
1447910102.0;14.4;47;1017.6;992.9;0.0
1447913702.0;14.0;50;1017.4;992.7;0.0
1447917303.0;14.6;50;1017.4;992.7;0.0
1447920902.0;15.3;48;1017.5;992.9;0.0
1447924502.0;16.3;46;1017.2;992.7;0.0
1447928102.0;16.6;48;1016.9;992.4;0.0
1447931702.0;17.6;49;1016.7;992.3;0.0
1447935303.0;18.1;46;1016.2;991.8;0.0
1447938903.0;17.5;48;1015.6;991.2;0.0
1447942502.0;17.3;46;1015.9;991.5;0.0
1447946102.0;16.9;46;1016.1;991.6;0.0
1447949703.0;16.4;48;1015.7;991.2;0.0
1447953303.0;15.5;52;1015.7;991.1;0.0
1447956903.0;15.5;52;1015.4;990.8;0.0
1447960503.0;15.7;50;1014.9;990.4;0.0
1447964102.0;15.5;50;1014.6;990.1;0.0
1447967702.0;14.8;57;1013.6;989.0;0.0
1447971302.0;13.8;61;1012.3;987.7;0.0
1447974903.0;16.6;53;1010.9;986.6;0.0
1447978503.0;16.7;52;1009.2;984.9;0.0
1447982102.0;17.0;53;1008.2;984.0;0.0
1447985701.0;18.1;49;1007.5;983.4;0.0
1447989302.0;17.6;54;1006.7;982.5;0.0
1447992902.0;17.9;53;1006.5;982.4;0.0
1447996502.0;11.8;79;1009.2;984.5;0.3
1448000102.0;10.9;83;1010.2;985.4;0.6
1448003702.0;10.7;84;1010.5;985.7;0.2
1448007303.0;10.6;82;1011.4;986.5;0.2
1448010902.0;10.4;86;1011.2;986.3;0.3
1448014502.0;10.5;82;1010.3;985.5;0.0
1448018103.0;9.7;80;1009.5;984.6;0.0
1448021702.0;9.8;76;1008.8;983.9;0.0
1448025304.0;8.6;90;1007.3;982.4;0.2
1448028902.0;8.5;92;1005.9;981.0;0.5
1448032502.0;8.1;95;1004.3;979.4;1.0
1448036102.0;8.0;95;1002.9;978.0;2.0
1448039702.0;8.3;96;1001.0;976.2;1.3
1448043303.0;8.7;96;999.2;974.5;0.8
1448046902.0;8.8;95;997.1;972.4;0.5
1448050503.0;8.8;96;996.1;971.5;0.7
1448054103.0;8.7;97;995.9;971.3;1.1
1448057702.0;8.3;95;995.9;971.2;0.5
1448061302.0;7.7;89;995.9;971.2;0.5
1448064903.0;7.1;89;996.7;971.9;0.6
1448068502.0;6.4;89;997.3;972.4;1.4
1448072102.0;5.1;90;998.0;973.0;2.0
1448075703.0;4.8;89;997.8;972.7;2.0
1448079302.0;5.0;87;997.8;972.8;0.4
1448082903.0;5.1;88;997.9;972.9;0.0
1448086502.0;5.2;84;997.7;972.7;0.0
1448090103.0;5.3;82;998.4;973.4;0.0
1448093702.0;5.4;80;998.4;973.4;0.0
1448097302.0;5.8;78;998.5;973.5;0.0
1448100902.0;6.0;77;997.8;972.8;0.0
1448104502.0;6.0;72;997.7;972.7;0.0
1448108102.0;5.8;72;997.1;972.1;0.0
1448111703.0;5.8;70;996.7;971.7;0.0
1448115303.0;5.5;75;996.4;971.4;0.0
1448118902.0;5.3;81;996.9;971.9;0.0
1448122502.0;5.0;84;996.4;971.4;0.0
1448126103.0;5.1;81;996.2;971.2;0.0
1448129703.0;4.8;84;996.5;971.5;0.0
1448133302.0;4.7;86;996.8;971.8;0.0
1448136903.0;4.5;82;996.8;971.7;0.0
1448140502.0;4.2;85;997.5;972.4;0.0
1448144102.0;4.0;81;997.5;972.4;0.0
1448147702.0;4.0;79;997.6;972.5;0.0
1448151303.0;3.8;80;997.9;972.7;0.0
1448154902.0;3.7;80;998.2;973.0;0.0
1448158502.0;3.6;79;998.7;973.5;0.0
1448162102.0;3.9;73;998.5;973.3;0.0
1448165702.0;3.7;81;998.7;973.5;0.0
1448169301.0;3.3;82;999.5;974.3;0.0
1448172902.0;3.1;81;1000.1;974.8;0.0
1448176502.0;3.2;80;1000.4;975.1;0.0
1448180102.0;3.5;77;1000.9;975.6;0.0
1448183704.0;4.1;73;1001.7;976.5;0.0
1448187302.0;4.3;70;1002.4;977.2;0.0
1448190902.0;4.6;67;1002.6;977.4;0.0
1448194502.0;4.9;65;1003.5;978.3;0.0
1448198102.0;4.7;68;1004.1;978.9;0.0
1448201702.0;4.3;74;1005.0;979.7;0.0
1448205302.0;3.8;80;1006.2;980.8;0.0
1448208902.0;3.3;86;1007.3;981.9;0.1
1448212502.0;2.9;87;1008.8;983.3;0.2
1448216102.0;3.2;84;1009.8;984.3;0.0
1448219702.0;2.8;79;1011.1;985.5;0.0
1448223302.0;3.0;74;1011.9;986.3;0.0
1448226903.0;2.5;80;1012.9;987.2;0.0
1448230502.0;2.0;79;1013.7;988.0;0.0
1448234102.0;1.7;78;1014.7;988.9;0.0
1448237702.0;1.7;75;1015.1;989.3;0.0
1448241302.0;1.5;76;1015.9;990.1;0.0
1448244902.0;1.0;77;1016.5;990.6;0.0
1448248503.0;0.7;79;1017.0;991.1;0.0
1448252103.0;-0.1;84;1017.6;991.6;0.0
1448255702.0;-0.6;84;1018.6;992.5;0.0
1448259302.0;-0.9;86;1019.4;993.2;0.0
1448262902.0;0.1;80;1020.4;994.3;0.0
1448266503.0;0.8;78;1021.0;995.0;0.0
1448270102.0;3.3;67;1021.6;995.8;0.0
1448273702.0;5.2;51;1021.5;995.9;0.0
1448277302.0;5.6;56;1021.3;995.7;0.0
1448280902.0;5.6;59;1021.6;996.0;0.0
1448284503.0;5.2;56;1021.9;996.2;0.0
1448288102.0;4.6;59;1022.5;996.8;0.0
1448291703.0;4.5;59;1023.4;997.6;0.0
1448295302.0;4.1;61;1024.3;998.5;0.0
1448298901.0;2.9;69;1025.6;999.6;0.0
1448302502.0;2.1;68;1026.2;1000.2;0.0
1448306102.0;0.8;74;1026.6;1000.4;0.0
1448309702.0;0.2;76;1027.3;1001.0;0.0
1448313303.0;-0.3;80;1027.5;1001.2;0.0
1448316903.0;-0.8;81;1027.8;1001.4;0.0
1448320502.0;-1.1;84;1028.1;1001.7;0.0
1448324102.0;-0.9;85;1028.0;1001.6;0.0
1448327702.0;-1.1;86;1028.1;1001.7;0.0
1448331302.0;-1.2;85;1027.7;1001.3;0.0
1448334903.0;-1.6;84;1027.7;1001.3;0.0
1448338503.0;-2.0;85;1027.9;1001.4;0.0
1448342103.0;-2.3;86;1028.1;1001.6;0.0
1448345702.0;-2.2;88;1028.1;1001.6;0.0
1448349303.0;-2.0;89;1028.3;1001.8;0.0
1448352902.0;1.0;79;1028.3;1002.1;0.0
1448356502.0;1.7;74;1027.7;1001.6;0.0
1448360102.0;3.0;61;1027.0;1001.0;0.0
1448363702.0;4.1;56;1026.1;1000.2;0.0
1448367302.0;4.6;50;1025.2;999.4;0.0
1448370903.0;4.9;51;1024.4;998.7;0.0
1448374502.0;3.8;57;1023.7;997.9;0.0
1448378102.0;2.8;62;1023.6;997.7;0.0
1448381702.0;1.9;67;1023.2;997.2;0.0
1448385302.0;1.4;73;1022.8;996.8;0.0
1448388903.0;0.3;78;1022.3;996.2;0.0
1448392502.0;-0.2;81;1021.7;995.6;0.0
1448396102.0;-1.1;85;1021.2;995.0;0.0
1448399403.0;-1.5;88;1020.8;994.6;0.0
1448403302.0;-2.0;89;1020.1;993.8;0.0
1448406902.0;-2.2;90;1019.3;993.0;0.0
1448410502.0;-2.8;90;1018.4;992.1;0.0
1448414102.0;-3.1;91;1017.6;991.3;0.0
1448417702.0;-3.5;91;1016.8;990.5;0.0
1448421302.0;-3.8;92;1016.3;989.9;0.0
1448424902.0;-4.0;91;1015.6;989.2;0.0
1448428505.0;-3.7;89;1015.0;988.7;0.0
1448432102.0;-3.9;91;1014.5;988.2;0.0
1448435702.0;-3.1;91;1014.4;988.2;0.0
1448439302.0;-0.2;82;1013.7;987.8;0.0
1448442902.0;0.7;76;1013.7;987.8;0.0
1448446502.0;1.6;74;1012.9;987.1;0.0
1448450102.0;2.8;68;1011.8;986.2;0.0
1448453702.0;3.4;63;1011.4;985.8;0.0
1448457303.0;3.0;66;1011.1;985.5;0.0
1448460903.0;2.7;69;1010.7;985.1;0.0
1448464503.0;2.1;71;1010.4;984.8;0.0
1448468103.0;1.9;71;1009.6;984.0;0.0
1448471702.0;1.8;73;1009.4;983.8;0.0
1448475302.0;1.6;74;1009.5;983.8;0.0
1448478902.0;1.5;76;1009.4;983.7;0.0
1448482502.0;1.6;74;1009.2;983.5;0.0
1448486103.0;1.5;77;1009.4;983.7;0.0
1448489702.0;1.2;80;1009.0;983.3;0.0
1448493302.0;1.0;84;1009.0;983.3;0.0
1448496902.0;1.0;85;1008.7;983.0;0.0
1448500503.0;0.7;89;1008.6;982.9;0.1
1448504102.0;0.5;91;1008.5;982.8;0.0
1448507703.0;0.3;94;1008.8;983.0;0.2
1448511302.0;0.3;93;1008.8;983.0;0.0
1448514902.0;0.4;91;1009.4;983.6;0.0
1448518502.0;0.4;90;1009.7;983.9;0.0
1448522102.0;0.6;88;1010.5;984.7;0.0
1448525702.0;1.0;87;1010.7;985.0;0.0
1448529302.0;1.6;85;1011.3;985.6;0.0
1448532902.0;1.8;84;1011.8;986.1;0.0
1448536503.0;2.2;84;1011.8;986.1;0.0
1448540102.0;3.0;82;1012.2;986.6;0.0
1448543702.0;3.0;83;1012.8;987.2;0.0
1448547302.0;3.1;82;1013.4;987.8;0.0
1448550902.0;3.3;82;1013.9;988.3;0.0
1448554502.0;3.3;83;1014.9;989.3;0.0
1448558102.0;3.3;83;1015.9;990.2;0.0
1448561702.0;3.5;83;1016.5;990.8;0.0
1448565302.0;3.6;82;1017.3;991.6;0.0
1448568902.0;3.7;82;1018.1;992.4;0.0
1448572503.0;3.7;82;1018.6;992.9;0.0
1448576102.0;3.7;82;1019.0;993.3;0.0
1448579703.0;3.7;82;1019.2;993.5;0.0
1448583302.0;4.0;78;1019.2;993.5;0.0
1448586902.0;4.2;77;1019.5;993.8;0.0
1448590502.0;4.0;78;1019.3;993.6;0.0
1448594102.0;3.9;79;1019.3;993.6;0.0
1448597703.0;4.2;76;1019.3;993.6;0.0
1448601302.0;3.8;79;1019.2;993.5;0.0
1448604902.0;3.6;80;1019.3;993.6;0.0
1448608502.0;3.5;79;1019.5;993.8;0.0
1448612102.0;4.0;76;1019.5;993.8;0.0
1448615703.0;4.2;74;1019.5;993.8;0.0
1448619302.0;4.0;78;1019.4;993.7;0.0
1448622902.0;4.0;77;1018.9;993.2;0.0
1448626503.0;4.2;75;1018.1;992.5;0.0
1448630103.0;4.1;76;1017.9;992.3;0.0
1448633702.0;4.0;76;1017.5;991.9;0.0
1448637302.0;3.9;76;1017.2;991.6;0.0
1448640903.0;3.8;73;1017.3;991.6;0.0
1448644503.0;3.6;69;1017.0;991.3;0.0
1448648102.0;3.5;69;1016.8;991.1;0.0
1448651703.0;3.2;71;1016.7;991.0;0.0
1448655302.0;3.1;72;1016.3;990.6;0.0
1448658902.0;2.9;71;1015.9;990.2;0.0
1448662503.0;2.7;73;1015.6;989.9;0.0
1448666102.0;2.4;74;1015.0;989.3;0.0
1448669702.0;2.4;75;1014.0;988.3;0.0
1448673302.0;2.2;75;1013.6;987.9;0.0
1448676902.0;1.9;77;1013.5;987.8;0.0
1448680503.0;1.4;80;1013.2;987.4;0.0
1448684102.0;1.4;81;1012.8;987.0;0.0
1448687702.0;1.9;82;1012.3;986.6;0.0
1448691302.0;2.2;82;1012.5;986.8;0.0
1448694902.0;2.7;80;1012.5;986.9;0.0
1448698502.0;3.6;74;1012.6;987.0;0.0
1448702103.0;3.8;73;1012.0;986.5;0.0
1448705703.0;4.6;70;1011.5;986.1;0.0
1448709303.0;4.9;65;1011.6;986.2;0.0
1448712903.0;4.8;65;1011.6;986.2;0.0
1448716502.0;5.1;62;1011.6;986.2;0.0
1448720103.0;4.7;60;1012.3;986.8;0.0
1448723702.0;4.4;65;1012.8;987.3;0.0
1448727302.0;4.4;71;1013.6;988.1;0.0
1448730902.0;4.2;75;1014.2;988.7;0.0
1448734502.0;4.0;80;1015.0;989.4;0.1
1448738102.0;4.3;76;1015.8;990.2;0.0
1448741702.0;4.5;75;1016.9;991.3;0.0
1448745303.0;5.0;71;1018.1;992.5;0.0
1448748902.0;5.0;68;1018.9;993.3;0.0
1448752502.0;4.0;74;1020.0;994.3;0.0
1448756103.0;4.4;69;1020.3;994.6;0.0
1448759702.0;4.0;79;1020.4;994.7;0.0
1448763303.0;4.2;66;1020.6;994.9;0.0
1448766902.0;3.0;73;1020.8;995.0;0.0
1448770502.0;3.2;75;1020.8;995.0;0.0
1448774102.0;3.6;72;1020.7;994.9;0.0
1448777702.0;3.6;70;1020.4;994.6;0.0
1448781302.0;4.0;66;1020.6;994.9;0.0
1448784902.0;5.7;57;1019.9;994.3;0.0
1448788502.0;6.7;51;1019.4;993.9;0.0
1448792102.0;8.5;40;1018.5;993.2;0.0
1448795703.0;9.2;43;1017.8;992.6;0.0
1448799302.0;8.5;52;1017.6;992.4;0.0
1448802903.0;8.0;60;1017.9;992.6;0.0
1448806502.0;8.0;66;1017.7;992.4;0.0
1448810103.0;7.3;71;1017.7;992.4;0.0
1448813702.0;7.4;74;1017.8;992.5;0.0
1448817302.0;7.6;74;1017.6;992.3;0.0
1448820903.0;8.0;73;1017.8;992.5;0.0
1448824503.0;8.3;75;1017.7;992.5;0.0
1448828103.0;8.5;78;1017.1;991.9;0.0
1448831436.0;9.2;72;1016.3;991.2;0.0
1448835302.0;10.0;68;1015.4;990.4;0.0
1448838902.0;10.5;64;1014.9;989.9;0.0
1448842502.0;10.8;63;1014.1;989.2;0.0
1448846102.0;10.9;64;1015.0;990.1;0.0
1448849702.0;11.2;61;1014.4;989.5;0.0
1448853303.0;11.6;58;1014.5;989.6;0.0
1448856902.0;11.8;57;1014.6;989.7;0.0
1448860502.0;12.1;55;1014.4;989.6;0.0
1448864102.0;12.0;56;1015.5;990.6;0.0
